Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,HouseAge,RoomDensity,SaleYear,SaleMonth
windsor,56 henry st,3,h,1850000.0,vb,marshall,2016-03-12,5.1,3181.0,3.0,1.0,2.0,361.0,126.0,1970.0,stonnington,-37.8546,144.9865,southern metropolitan,4380.0,55.0,0.008287292817679558,2016.0,3.0
windsor,1/14 the avenue,3,u,825000.0,s,marshall,2016-03-12,5.1,3181.0,3.0,1.0,1.0,0.0,126.0,1970.0,stonnington,-37.8565,144.998,southern metropolitan,4380.0,55.0,3.0,2016.0,3.0
windsor,344 high st,3,h,2302000.0,s,marshall,2017-04-03,5.1,3181.0,3.0,1.0,4.0,440.0,144.0,1895.0,stonnington,-37.8528,144.9994,southern metropolitan,4380.0,130.0,0.006802721088435374,2017.0,4.0
windsor,54a hornby st,2,h,1045000.0,s,marshall,2017-04-03,5.1,3181.0,2.0,1.0,2.0,118.0,126.0,1993.0,stonnington,-37.855,144.9961,southern metropolitan,4380.0,32.0,0.01680672268907563,2017.0,4.0
windsor,39 mcilwrick st,4,h,2050000.0,pi,marshall,2017-04-03,5.1,3181.0,4.0,2.0,1.0,321.0,126.0,1970.0,stonnington,-37.8559,144.9948,southern metropolitan,4380.0,55.0,0.012422360248447204,2017.0,4.0
windsor,1/60 mcilwrick st,2,u,611000.0,s,hodges,2017-04-03,5.1,3181.0,2.0,1.0,1.0,598.0,75.0,1940.0,stonnington,-37.8564,144.9971,southern metropolitan,4380.0,85.0,0.00333889816360601,2017.0,4.0
windsor,6/213 dandenong rd,2,u,600000.0,s,hockingstuart,2016-06-08,5.1,3181.0,2.0,1.0,1.0,1043.0,126.0,1970.0,stonnington,-37.8581,144.9972,southern metropolitan,4380.0,55.0,0.0019157088122605363,2016.0,6.0
windsor,4/12 ellesmere rd,2,u,800000.0,s,fletchers,2016-07-05,5.1,3181.0,2.0,1.0,1.0,0.0,92.0,1930.0,port phillip,-37.8577,145.0002,southern metropolitan,4380.0,95.0,2.0,2016.0,7.0
windsor,17/25 williams rd,1,u,275000.0,vb,gary,2016-07-05,5.1,3181.0,1.0,1.0,1.0,0.0,44.0,1970.0,port phillip,-37.8564,145.0016,southern metropolitan,4380.0,55.0,1.0,2016.0,7.0
windsor,33 earl st,2,h,1325000.0,s,marshall,2016-07-11,5.1,3181.0,2.0,1.0,0.0,153.0,126.0,1970.0,stonnington,-37.8535,144.9952,southern metropolitan,4380.0,55.0,0.012987012987012988,2016.0,7.0
windsor,7b nathan pl,3,h,1540000.0,s,biggin,2016-07-11,5.1,3181.0,3.0,2.0,1.0,138.0,147.0,2000.0,stonnington,-37.8556,144.995,southern metropolitan,4380.0,25.0,0.02158273381294964,2016.0,7.0
windsor,115 albert st,3,h,1370000.0,s,paul,2016-10-09,5.1,3181.0,3.0,1.0,2.0,317.0,112.0,1900.0,port phillip,-37.856,144.9891,southern metropolitan,4380.0,125.0,0.009433962264150943,2016.0,10.0
windsor,6/7 ellesmere rd,1,u,372000.0,s,fletchers,2016-10-12,5.1,3181.0,1.0,1.0,1.0,0.0,126.0,1970.0,stonnington,-37.8574,145.0,southern metropolitan,4380.0,55.0,1.0,2016.0,10.0
windsor,9/58 the avenue,1,u,412500.0,s,beller,2016-10-12,5.1,3181.0,1.0,1.0,1.0,0.0,126.0,1970.0,stonnington,-37.8533,144.9986,southern metropolitan,4380.0,55.0,1.0,2016.0,10.0
windsor,6/10 wrexham rd,1,u,452000.0,s,marshall,2017-11-02,5.1,3181.0,1.0,1.0,1.0,0.0,46.0,1974.0,stonnington,-37.8568,145.0004,southern metropolitan,4380.0,51.0,1.0,2017.0,11.0
windsor,13/14 newry st,2,u,450000.0,pi,hockingstuart,,5.1,3181.0,2.0,1.0,1.0,1057.0,126.0,1970.0,stonnington,-37.8552,145.0005,southern metropolitan,4380.0,55.0,0.001890359168241966,,
windsor,106/233 dandenong rd,1,u,300000.0,vb,ray,,5.1,3181.0,1.0,1.0,1.0,0.0,126.0,2010.0,port phillip,-37.8584,144.9994,southern metropolitan,4380.0,15.0,1.0,,
windsor,4/11 lewisham rd,2,u,520000.0,pi,biggin,,5.1,3181.0,2.0,1.0,1.0,0.0,126.0,1970.0,stonnington,-37.8573,144.9987,southern metropolitan,4380.0,55.0,2.0,,
windsor,6/28 the avenue,2,u,650000.0,s,thomson,,5.1,3181.0,2.0,2.0,1.0,0.0,126.0,1970.0,port phillip,-37.8554,144.9982,southern metropolitan,4380.0,55.0,2.0,,
windsor,7/8 the avenue,1,u,501000.0,pi,noel,,5.1,3181.0,1.0,1.0,1.0,0.0,51.0,2005.0,port phillip,-37.8571,144.9979,southern metropolitan,4380.0,20.0,1.0,,
windsor,1/43 williams rd,2,u,380000.0,vb,hockingstuart,,5.1,3181.0,2.0,1.0,1.0,0.0,71.0,1970.0,port phillip,-37.8555,145.0018,southern metropolitan,4380.0,55.0,2.0,,
windsor,3/11 lincoln pl,2,h,1177000.0,pi,marshall,,5.1,3181.0,2.0,2.0,2.0,521.0,122.0,2000.0,stonnington,-37.8543,144.9939,southern metropolitan,4380.0,25.0,0.0038314176245210726,,
windsor,1a primrose st,4,h,1605000.0,s,biggin,,5.1,3181.0,4.0,1.0,1.0,230.0,126.0,1970.0,stonnington,-37.8549,144.9948,southern metropolitan,4380.0,55.0,0.017316017316017316,,
windsor,10/27 lewisham rd,2,u,600000.0,s,biggin,,5.1,3181.0,2.0,1.0,1.0,0.0,83.0,1970.0,port phillip,-37.8559,144.999,southern metropolitan,4380.0,55.0,2.0,,
windsor,50 andrew st,2,h,1500000.0,s,jellis,,5.1,3181.0,2.0,1.0,2.0,0.0,96.0,1928.0,stonnington,-37.8518,144.9868,southern metropolitan,4380.0,97.0,2.0,,
windsor,1/300 high st,3,u,830000.0,s,hockingstuart,,5.1,3181.0,3.0,2.0,2.0,0.0,112.0,2000.0,stonnington,-37.8526,144.9977,southern metropolitan,4380.0,25.0,3.0,,
windsor,46/174 peel st,2,u,1200000.0,sp,jellis,,5.1,3181.0,2.0,2.0,1.0,0.0,111.0,2007.0,port phillip,-37.8563,144.9916,southern metropolitan,4380.0,18.0,2.0,,
windsor,7/23 the avenue,1,u,300000.0,vb,beller,,5.1,3181.0,1.0,1.0,1.0,705.0,126.0,1970.0,stonnington,-37.8556,144.9977,southern metropolitan,4380.0,55.0,0.00141643059490085,,
windsor,6/23 the avenue,1,u,400000.0,vb,hockingstuart,,5.1,3181.0,1.0,1.0,1.0,706.0,126.0,1970.0,port phillip,-37.8556,144.9977,southern metropolitan,4380.0,55.0,0.0014144271570014145,,
windsor,11/5 the avenue,2,u,623000.0,s,beller,,5.1,3181.0,2.0,1.0,1.0,0.0,126.0,1963.0,port phillip,-37.8572,144.9974,southern metropolitan,4380.0,62.0,2.0,,
windsor,3/45 williams rd,2,u,600000.0,sp,hockingstuart,,5.1,3181.0,2.0,1.0,1.0,1452.0,96.0,1970.0,stonnington,-37.8554,145.0018,southern metropolitan,4380.0,55.0,0.0013764624913971094,,
windsor,45 hornby st,2,h,1325000.0,pi,marshall,,5.1,3181.0,2.0,1.0,0.0,140.0,126.0,1970.0,port phillip,-37.8547,144.9959,southern metropolitan,4380.0,55.0,0.014184397163120567,,
windsor,12/29 upton rd,2,u,518000.0,s,hockingstuart,,5.1,3181.0,2.0,1.0,1.0,0.0,126.0,1970.0,port phillip,-37.8533,144.9881,southern metropolitan,4380.0,55.0,2.0,,
windsor,50 lewisham rd,3,h,2368000.0,s,marshall,,5.1,3181.0,3.0,2.0,1.0,322.0,126.0,1970.0,stonnington,-37.8547,144.9995,southern metropolitan,4380.0,55.0,0.009287925696594427,,
windsor,4 erica st,2,h,1350000.0,s,kay,,5.1,3181.0,2.0,1.0,2.0,181.0,126.0,1970.0,stonnington,-37.8549,145.0006,southern metropolitan,4380.0,55.0,0.01098901098901099,,
windsor,22/17 ellesmere rd,2,u,650000.0,vb,mcgrath,,5.1,3181.0,2.0,1.0,1.0,0.0,126.0,2014.0,port phillip,-37.8574,145.0006,southern metropolitan,4380.0,11.0,2.0,,
windsor,1/24 green st,3,h,1200000.0,s,biggin,,5.1,3181.0,3.0,1.0,1.0,116.0,126.0,1970.0,stonnington,-37.8533,144.9913,southern metropolitan,4380.0,55.0,0.02564102564102564,,
windsor,19 newry st,3,h,1320000.0,s,jellis,,5.1,3181.0,3.0,1.0,0.0,365.0,126.0,1970.0,port phillip,-37.8554,145.0001,southern metropolitan,4380.0,55.0,0.00819672131147541,,
windsor,8/15 wrexham rd,2,u,580000.0,s,biggin,,5.1,3181.0,2.0,1.0,1.0,0.0,126.0,1970.0,stonnington,-37.8565,145.0011,southern metropolitan,4380.0,55.0,2.0,,
windsor,5/243 dandenong rd,2,u,555000.0,pi,kay,,5.1,3181.0,2.0,1.0,1.0,0.0,126.0,1990.0,port phillip,-37.8585,145.0004,southern metropolitan,4380.0,35.0,2.0,,
windsor,8/14 newry st,2,u,474000.0,s,beller,,5.1,3181.0,2.0,1.0,1.0,0.0,66.0,1985.0,port phillip,-37.8552,145.0005,southern metropolitan,4380.0,40.0,2.0,,
windsor,31 raleigh st,2,h,1350000.0,s,jellis,,5.1,3181.0,2.0,1.0,1.0,157.0,101.0,1900.0,port phillip,-37.8522,144.986,southern metropolitan,4380.0,125.0,0.012658227848101266,,
windsor,77 raleigh st,3,h,1910000.0,s,marshall,,5.1,3181.0,3.0,3.0,1.0,143.0,89.0,1890.0,stonnington,-37.8525,144.9881,southern metropolitan,4380.0,135.0,0.020833333333333332,,
yallambie,11 tarcoola dr,4,h,700000.0,s,barry,2016-03-09,15.0,3085.0,4.0,1.0,1.0,530.0,126.0,1970.0,banyule,-37.7251,145.1053,northern metropolitan,1369.0,55.0,0.007532956685499058,2016.0,3.0
yallambie,8 ovata cl,4,h,915000.0,s,barry,2017-04-03,15.0,3085.0,4.0,3.0,1.0,531.0,237.0,1990.0,banyule,-37.7198,145.1034,northern metropolitan,1369.0,35.0,0.007518796992481203,2017.0,4.0
yallambie,70 tarcoola dr,3,h,810000.0,s,buckingham,2016-10-12,15.0,3085.0,3.0,2.0,2.0,568.0,173.0,1975.0,banyule,-37.7216,145.1066,northern metropolitan,1369.0,50.0,0.005272407732864675,2016.0,10.0
yallambie,267 yallambie rd,3,h,753000.0,s,barry,2017-11-02,15.0,3085.0,3.0,2.0,1.0,536.0,154.0,1975.0,banyule,-37.7233,145.1045,northern metropolitan,1369.0,50.0,0.00558659217877095,2017.0,11.0
yallambie,340 yallambie rd,3,h,602500.0,s,ray,,15.0,3085.0,3.0,2.0,2.0,586.0,140.0,1970.0,banyule,-37.7279,145.1017,northern metropolitan,1369.0,55.0,0.005110732538330494,,
yallambie,4 coleen st,3,h,742000.0,s,barry,,15.0,3085.0,3.0,1.0,1.0,614.0,117.0,1978.0,banyule,-37.7305,145.08100000000005,northern metropolitan,1369.0,47.0,0.004878048780487805,,
yallambie,36 longacres rd,4,h,953000.0,s,fletchers,,15.0,3085.0,4.0,2.0,2.0,551.0,150.0,1997.0,banyule,-37.7302,145.0883,northern metropolitan,1369.0,28.0,0.007246376811594203,,
yallambie,5 kurdian ct,4,h,840000.0,s,barry,,15.0,3085.0,4.0,2.0,2.0,761.0,126.0,1970.0,banyule,-37.7218,145.108,northern metropolitan,1369.0,55.0,0.005249343832020997,,
yallambie,2 debra ct,3,h,650000.0,s,hockingstuart,,15.0,3085.0,3.0,1.0,1.0,706.0,129.0,1970.0,banyule,-37.731,145.0811,northern metropolitan,1369.0,55.0,0.004243281471004243,,
yallambie,342 yallambie rd,4,h,793000.0,s,barry,,15.0,3085.0,4.0,2.0,1.0,592.0,126.0,1970.0,banyule,-37.728,145.1017,northern metropolitan,1369.0,55.0,0.006745362563237774,,
yallambie,4 melliodora pl,3,h,731000.0,s,hockingstuart,,15.0,3085.0,3.0,2.0,2.0,566.0,156.0,1991.0,banyule,-37.7195,145.1034,northern metropolitan,1369.0,34.0,0.005291005291005291,,
yallambie,5 crew st,3,h,710000.0,s,miles,,15.0,3085.0,3.0,1.0,1.0,616.0,115.0,1960.0,banyule,-37.7306,145.0854,northern metropolitan,1369.0,65.0,0.004862236628849271,,
yallambie,252 yallambie rd,3,h,720000.0,s,buckingham,,15.0,3085.0,4.0,2.0,4.0,535.0,126.0,1970.0,banyule,-37.7225,145.1037,northern metropolitan,1369.0,55.0,0.005597014925373134,,
yallambie,5 binalong ct,3,h,720000.0,s,barry,,15.0,3085.0,3.0,2.0,2.0,555.0,126.0,1978.0,banyule,-37.7214,145.1034,northern metropolitan,1369.0,47.0,0.00539568345323741,,
yallambie,27 ovata cl,3,h,936000.0,s,buckingham,,15.0,3085.0,3.0,2.0,2.0,587.0,232.0,1994.0,banyule,-37.72,145.1014,northern metropolitan,1369.0,31.0,0.00510204081632653,,
yallambie,17 marigolds rd,3,h,800000.0,s,darren,,15.0,3085.0,3.0,2.0,2.0,660.0,126.0,1970.0,banyule,-37.7285,145.0845,northern metropolitan,1369.0,55.0,0.0045385779122541605,,
yallambie,5 amanda ct,3,h,721000.0,s,barry,,15.0,3085.0,3.0,1.0,1.0,687.0,122.0,1978.0,banyule,-37.7303,145.0823,northern metropolitan,1369.0,47.0,0.00436046511627907,,
yarraville,13 benbow st,3,h,1000000.0,s,jas,2016-03-09,7.0,3013.0,3.0,2.0,1.0,448.0,147.0,1940.0,maribyrnong,-37.8228,144.8799,western metropolitan,6543.0,85.0,0.0066815144766146995,2016.0,3.0
yarraville,6 sanderson st,2,h,890000.0,sp,village,2016-03-09,7.0,3013.0,3.0,1.0,2.0,471.0,103.0,1950.0,maribyrnong,-37.8149,144.8707,western metropolitan,6543.0,75.0,0.00423728813559322,2016.0,3.0
yarraville,40 tarrengower st,2,h,760000.0,sp,jas,2016-03-09,7.0,3013.0,2.0,1.0,1.0,134.0,126.0,1970.0,maribyrnong,-37.8176,144.8911,western metropolitan,6543.0,55.0,0.014814814814814815,2016.0,3.0
yarraville,83 tarrengower st,3,h,1165000.0,s,village,2016-03-09,7.0,3013.0,3.0,1.0,0.0,191.0,105.0,1910.0,maribyrnong,-37.8175,144.8879,western metropolitan,6543.0,115.0,0.015625,2016.0,3.0
yarraville,4 finlay st,4,h,1550000.0,s,village,2016-03-12,7.0,3013.0,4.0,2.0,2.0,427.0,233.0,2010.0,maribyrnong,-37.8187,144.8771,western metropolitan,6543.0,15.0,0.009345794392523364,2016.0,3.0
yarraville,7/87 gamon st,3,h,770000.0,vb,jas,2016-03-12,7.0,3013.0,3.0,1.0,2.0,323.0,139.0,1960.0,maribyrnong,-37.8108,144.8899,western metropolitan,6543.0,65.0,0.009259259259259259,2016.0,3.0
yarraville,160 hyde st,3,h,871000.0,s,jas,2016-03-12,7.0,3013.0,3.0,2.0,2.0,428.0,100.0,1965.0,maribyrnong,-37.8167,144.8965,western metropolitan,6543.0,60.0,0.006993006993006993,2016.0,3.0
yarraville,1/194 hyde st,3,h,780000.0,s,village,2016-03-12,7.0,3013.0,3.0,2.0,2.0,213.0,120.0,2004.0,maribyrnong,-37.8175,144.8964,western metropolitan,6543.0,21.0,0.014018691588785047,2016.0,3.0
yarraville,3/27 stephen st,2,t,650000.0,vb,jas,2016-03-12,7.0,3013.0,2.0,1.0,1.0,0.0,2.0,1980.0,maribyrnong,-37.8113,144.8955,western metropolitan,6543.0,45.0,2.0,2016.0,3.0
yarraville,41 sussex st,3,h,770000.0,sp,jas,2016-03-12,7.0,3013.0,2.0,1.0,1.0,138.0,82.0,1890.0,maribyrnong,-37.82,144.891,western metropolitan,6543.0,135.0,0.02158273381294964,2016.0,3.0
yarraville,29 newcastle st,2,h,890000.0,s,hockingstuart,2016-04-02,7.0,3013.0,2.0,1.0,0.0,166.0,126.0,1920.0,maribyrnong,-37.8209,144.8913,western metropolitan,6543.0,105.0,0.011976047904191617,2016.0,4.0
yarraville,60 adeney st,3,h,960000.0,s,sweeney,2017-04-03,7.0,3013.0,3.0,1.0,1.0,503.0,126.0,1970.0,maribyrnong,-37.8159,144.8626,western metropolitan,6543.0,55.0,0.005952380952380952,2017.0,4.0
yarraville,76 bishop st,4,h,1235000.0,sp,jas,2017-04-03,7.0,3013.0,4.0,2.0,2.0,244.0,206.0,2011.0,maribyrnong,-37.8139,144.8741,western metropolitan,6543.0,14.0,0.0163265306122449,2017.0,4.0
yarraville,16a gordon pde,3,t,670000.0,pi,jas,2017-04-03,7.0,3013.0,3.0,2.0,2.0,152.0,126.0,1970.0,maribyrnong,-37.8228,144.8833,western metropolitan,6543.0,55.0,0.0196078431372549,2017.0,4.0
yarraville,1/11 goulburn st,2,h,960000.0,s,village,2017-04-03,7.0,3013.0,2.0,2.0,1.0,159.0,126.0,1970.0,maribyrnong,-37.8154,144.8917,western metropolitan,6543.0,55.0,0.0125,2017.0,4.0
yarraville,5 hood st,2,h,1000000.0,vb,village,2017-04-03,7.0,3013.0,2.0,1.0,1.0,220.0,105.0,1910.0,maribyrnong,-37.8115,144.8875,western metropolitan,6543.0,115.0,0.00904977375565611,2017.0,4.0
yarraville,13 pearce st,2,h,710000.0,s,chisholm,2017-04-03,7.0,3013.0,2.0,1.0,0.0,164.0,126.0,1970.0,maribyrnong,-37.8198,144.8839,western metropolitan,6543.0,55.0,0.012121212121212121,2017.0,4.0
yarraville,109 powell st,3,h,1320000.0,s,jas,2017-04-03,7.0,3013.0,3.0,2.0,2.0,473.0,171.0,1920.0,maribyrnong,-37.8217,144.8842,western metropolitan,6543.0,105.0,0.006329113924050633,2017.0,4.0
yarraville,13 simpson st,3,h,1100000.0,vb,village,2017-04-03,7.0,3013.0,3.0,2.0,0.0,214.0,129.0,1910.0,maribyrnong,-37.8175,144.8929,western metropolitan,6543.0,115.0,0.013953488372093023,2017.0,4.0
yarraville,7/88 stephen st,2,u,782000.0,s,hockingstuart,2017-04-03,7.0,3013.0,2.0,1.0,1.0,1555.0,92.0,2013.0,maribyrnong,-37.8156,144.8943,western metropolitan,6543.0,12.0,0.0012853470437017994,2017.0,4.0
yarraville,34 wilkins st,3,h,931000.0,s,douglas,2017-04-03,7.0,3013.0,3.0,1.0,1.0,442.0,126.0,1970.0,maribyrnong,-37.8182,144.8727,western metropolitan,6543.0,55.0,0.006772009029345372,2017.0,4.0
yarraville,6 clarendon st,3,h,910000.0,s,village,2016-04-06,7.0,3013.0,3.0,3.0,2.0,197.0,109.0,2013.0,maribyrnong,-37.8197,144.8875,western metropolitan,6543.0,12.0,0.015151515151515152,2016.0,4.0
yarraville,1a court st,2,h,796000.0,sp,jas,2016-04-06,7.0,3013.0,2.0,1.0,1.0,188.0,126.0,1970.0,maribyrnong,-37.8184,144.8809,western metropolitan,6543.0,55.0,0.010582010582010581,2016.0,4.0
yarraville,3 cuming st,2,h,856000.0,s,greg,2016-04-06,7.0,3013.0,2.0,1.0,1.0,261.0,100.0,1880.0,maribyrnong,-37.8157,144.887,western metropolitan,6543.0,145.0,0.007633587786259542,2016.0,4.0
yarraville,40 freeman st,3,h,670000.0,vb,village,2016-04-06,7.0,3013.0,3.0,1.0,1.0,477.0,120.0,1960.0,maribyrnong,-37.8186,144.8736,western metropolitan,6543.0,65.0,0.006276150627615063,2016.0,4.0
yarraville,25 gray st,4,h,706000.0,s,jas,2016-04-06,7.0,3013.0,2.0,1.0,0.0,165.0,93.0,1900.0,maribyrnong,-37.819,144.895,western metropolitan,6543.0,125.0,0.024096385542168676,2016.0,4.0
yarraville,101 roberts st,3,h,1050000.0,s,hockingstuart,2016-04-06,7.0,3013.0,2.0,2.0,1.0,462.0,132.0,1960.0,maribyrnong,-37.8128,144.8695,western metropolitan,6543.0,65.0,0.0064794816414686825,2016.0,4.0
yarraville,1/53 stephen st,2,u,410000.0,pi,hockingstuart,2016-06-08,7.0,3013.0,2.0,0.0,0.0,0.0,126.0,1970.0,maribyrnong,-37.8129,144.8952,western metropolitan,6543.0,55.0,2.0,2016.0,6.0
yarraville,31 frederick st,4,h,1320000.0,sp,village,2016-07-05,7.0,3013.0,4.0,2.0,1.0,319.0,171.0,1915.0,maribyrnong,-37.8197,144.8957,western metropolitan,6543.0,110.0,0.0125,2016.0,7.0
yarraville,27 regent st,3,h,1414000.0,s,jas,2016-07-11,7.0,3013.0,3.0,2.0,2.0,230.0,126.0,1900.0,maribyrnong,-37.8124,144.8875,western metropolitan,6543.0,125.0,0.012987012987012988,2016.0,7.0
yarraville,47 bayview rd,5,h,1815000.0,s,village,2016-08-10,7.0,3013.0,5.0,2.0,2.0,644.0,172.0,1890.0,maribyrnong,-37.8102,144.8857,western metropolitan,6543.0,135.0,0.007751937984496124,2016.0,8.0
yarraville,2/8 hughes st,2,h,630000.0,pi,jas,2016-08-10,7.0,3013.0,2.0,1.0,1.0,148.0,79.0,2003.0,maribyrnong,-37.822,144.89,western metropolitan,6543.0,22.0,0.013422818791946308,2016.0,8.0
yarraville,50 tongue st,4,h,1870000.0,s,sweeney,2016-08-10,7.0,3013.0,4.0,1.0,3.0,766.0,167.0,1968.0,maribyrnong,-37.8126,144.8905,western metropolitan,6543.0,57.0,0.005215123859191656,2016.0,8.0
yarraville,60 hamilton st,4,h,1785000.0,s,village,2016-10-09,7.0,3013.0,4.0,2.0,2.0,640.0,126.0,1970.0,maribyrnong,-37.8104,144.8867,western metropolitan,6543.0,55.0,0.0062402496099844,2016.0,10.0
yarraville,3/107 somerville rd,2,u,330000.0,vb,jas,2016-10-09,7.0,3013.0,2.0,1.0,1.0,0.0,126.0,1970.0,maribyrnong,-37.8133,144.8865,western metropolitan,6543.0,55.0,2.0,2016.0,10.0
yarraville,44 severn st,3,h,1930000.0,s,jas,2016-10-12,7.0,3013.0,3.0,1.0,4.0,902.0,129.0,1920.0,maribyrnong,-37.8153,144.8796,western metropolitan,6543.0,105.0,0.0033222591362126247,2016.0,10.0
yarraville,18 free st,3,h,1035000.0,s,jas,2017-11-02,7.0,3013.0,3.0,1.0,2.0,289.0,126.0,1970.0,maribyrnong,-37.8143,144.8865,western metropolitan,6543.0,55.0,0.010344827586206896,2017.0,11.0
yarraville,122 stephen st,1,u,510000.0,sp,hockingstuart,2017-11-02,7.0,3013.0,1.0,1.0,2.0,0.0,83.0,2004.0,maribyrnong,-37.8173,144.894,western metropolitan,6543.0,21.0,1.0,2017.0,11.0
yarraville,9/51 stephen st,2,u,381000.0,pi,jas,2017-11-02,7.0,3013.0,2.0,1.0,1.0,0.0,65.0,1960.0,maribyrnong,-37.8128,144.8953,western metropolitan,6543.0,65.0,2.0,2017.0,11.0
yarraville,113 anderson st,3,t,1040000.0,s,sweeney,2016-12-11,7.0,3013.0,2.0,2.0,0.0,352.0,152.0,2016.0,maribyrnong,-37.8164,144.8869,western metropolitan,6543.0,9.0,0.0084985835694051,2016.0,12.0
yarraville,52 goulburn st,3,h,1419000.0,sp,jas,2016-12-11,7.0,3013.0,3.0,1.0,2.0,270.0,126.0,1920.0,maribyrnong,-37.8148,144.8884,western metropolitan,6543.0,105.0,0.01107011070110701,2016.0,12.0
yarraville,63 hawkhurst st,3,h,1050000.0,s,village,2016-12-11,7.0,3013.0,3.0,1.0,2.0,442.0,126.0,1940.0,maribyrnong,-37.8201,144.872,western metropolitan,6543.0,85.0,0.006772009029345372,2016.0,12.0
yarraville,122 stephen st,1,h,470000.0,pi,jas,2016-12-11,7.0,3013.0,1.0,1.0,2.0,0.0,83.0,2004.0,maribyrnong,-37.8173,144.894,western metropolitan,6543.0,21.0,1.0,2016.0,12.0
yarraville,280 francis st,3,h,850000.0,s,jas,,7.0,3013.0,3.0,1.0,1.0,444.0,126.0,1970.0,maribyrnong,-37.8193,144.8753,western metropolitan,6543.0,55.0,0.006741573033707865,,
yarraville,7/13 stephen st,2,u,501344.0,sp,sweeney,,7.0,3013.0,2.0,1.0,1.0,0.0,72.0,1950.0,maribyrnong,-37.8106,144.8957,western metropolitan,6543.0,75.0,2.0,,
yarraville,9 stanger st,3,h,796000.0,s,greg,,7.0,3013.0,3.0,1.0,1.0,464.0,120.0,1960.0,maribyrnong,-37.8151,144.8638,western metropolitan,6543.0,65.0,0.0064516129032258064,,
yarraville,27 buninyong st,3,h,1217500.0,pi,greg,,7.0,3013.0,3.0,3.0,1.0,217.0,126.0,2016.0,maribyrnong,-37.8188,144.8884,western metropolitan,6543.0,9.0,0.013761467889908258,,
yarraville,1a kingston st,2,h,610000.0,sp,jas,,7.0,3013.0,2.0,0.0,0.0,94.0,126.0,1970.0,maribyrnong,-37.815,144.8827,western metropolitan,6543.0,55.0,0.021052631578947368,,
yarraville,64 bishop st,3,h,1055000.0,s,hockingstuart,,7.0,3013.0,3.0,1.0,3.0,670.0,116.0,1940.0,maribyrnong,-37.8134,144.8745,western metropolitan,6543.0,85.0,0.004470938897168405,,
yarraville,4/16 dean st,3,t,620000.0,vb,ione,,7.0,3013.0,3.0,3.0,1.0,0.0,141.0,2014.0,maribyrnong,-37.8194,144.8826,western metropolitan,6543.0,11.0,3.0,,
yarraville,117 francis st,4,h,660000.0,pi,sweeney,,7.0,3013.0,4.0,1.0,2.0,360.0,126.0,1910.0,maribyrnong,-37.8212,144.8887,western metropolitan,6543.0,115.0,0.0110803324099723,,
yarraville,342 francis st,3,h,681000.0,s,sweeney,,7.0,3013.0,2.0,1.0,1.0,446.0,126.0,1970.0,maribyrnong,-37.8183,144.8666,western metropolitan,6543.0,55.0,0.006711409395973154,,
yarraville,5/69 hamilton st,1,u,345000.0,s,hockingstuart/village,,7.0,3013.0,1.0,1.0,1.0,0.0,47.0,1970.0,maribyrnong,-37.8111,144.887,western metropolitan,6543.0,55.0,1.0,,
yarraville,25 norfolk st,3,h,950000.0,sp,village,,7.0,3013.0,3.0,1.0,2.0,240.0,84.0,1880.0,maribyrnong,-37.8202,144.8896,western metropolitan,6543.0,145.0,0.012448132780082987,,
yarraville,9 pearce st,3,h,955000.0,s,jellis,,7.0,3013.0,3.0,1.0,1.0,202.0,126.0,1970.0,maribyrnong,-37.8196,144.8839,western metropolitan,6543.0,55.0,0.014778325123152709,,
yarraville,11 sanderson st,2,h,822000.0,s,sweeney,,7.0,3013.0,2.0,1.0,3.0,539.0,126.0,1970.0,maribyrnong,-37.8152,144.8703,western metropolitan,6543.0,55.0,0.003703703703703704,,
yarraville,71 bena st,2,h,760000.0,s,jas,,7.0,3013.0,3.0,1.0,1.0,472.0,126.0,1970.0,maribyrnong,-37.824,144.8805,western metropolitan,6543.0,55.0,0.004228329809725159,,
yarraville,29 frederick st,4,h,1200000.0,s,village,,7.0,3013.0,4.0,2.0,2.0,417.0,157.0,1900.0,maribyrnong,-37.8197,144.8969,western metropolitan,6543.0,125.0,0.009569377990430622,,
yarraville,59 gent st,3,h,1005000.0,s,sweeney,,7.0,3013.0,3.0,1.0,1.0,438.0,115.0,1960.0,maribyrnong,-37.8177,144.8711,western metropolitan,6543.0,65.0,0.00683371298405467,,
yarraville,282 hyde st,3,h,600000.0,vb,hockingstuart,,7.0,3013.0,4.0,1.0,1.0,0.0,126.0,1970.0,maribyrnong,-37.8222,144.8956,western metropolitan,6543.0,55.0,3.0,,
yarraville,103/58 ballarat st,1,u,381000.0,s,sweeney,,7.0,3013.0,1.0,1.0,1.0,0.0,126.0,1970.0,maribyrnong,-37.8184,144.8904,western metropolitan,6543.0,55.0,1.0,,
yarraville,136 hyde st,4,h,1150000.0,s,hockingstuart,,7.0,3013.0,4.0,2.0,2.0,482.0,126.0,1970.0,maribyrnong,-37.815,144.8968,western metropolitan,6543.0,55.0,0.008281573498964804,,
